name/season,shots,top-speed,duels-won,aerial-duels-won,crosses,fouls,distance,sprints,intensive-runs
maximilian-mittelstadt_2020/2021,18.0,34.17,264.0,26.0,49.0,23.0,209.9,448.0,1287.0
konstantinos-mavropanos_2020/2021,18.0,34.06,213.0,66.0,3.0,22.0,165.9,281.0,866.0
matteo-guendouzi_2020/2021,18.0,32.1,199.0,17.0,4.0,21.0,217.6,372.0,1409.0
hannes-wolf_2020/2021,17.0,33.58,208.0,19.0,5.0,35.0,181.3,464.0,1459.0
nordi-mukiele_2020/2021,17.0,33.86,245.0,66.0,35.0,40.0,201.9,450.0,1354.0
sebastiaan-bornauw_2020/2021,17.0,33.54,194.0,85.0,1.0,22.0,208.1,330.0,947.0
marc-oliver-kempf_2020/2021,17.0,34.49,370.0,121.0,7.0,34.0,305.8,509.0,1561.0
evan-ndicka_2020/2021,17.0,34.19,248.0,69.0,10.0,32.0,240.1,511.0,1395.0
romano-schmid_2020/2021,17.0,32.56,158.0,8.0,15.0,14.0,150.6,295.0,1037.0
sebastian-rudy_2020/2021,16.0,32.65,202.0,19.0,34.0,30.0,249.7,383.0,1462.0
emre-can_2020/2021,16.0,32.96,308.0,58.0,5.0,34.0,63.1,104.0,307.0
almamy-toure_2020/2021,16.0,34.82,100.0,24.0,41.0,12.0,96.8,238.0,719.0
amos-pieper_2020/2021,16.0,33.4,309.0,107.0,3.0,20.0,324.5,450.0,1847.0
christopher-lenz_2020/2021,16.0,33.46,278.0,41.0,49.0,29.0,269.4,621.0,1857.0
ellyes-skhiri_2020/2021,16.0,31.7,365.0,55.0,4.0,38.0,384.2,570.0,2464.0
diadie-samassekou_2020/2021,16.0,32.27,359.0,56.0,8.0,42.0,312.2,346.0,1921.0
valentino-lazaro_2020/2021,16.0,33.03,134.0,18.0,19.0,6.0,158.8,390.0,1199.0
maxence-lacroix_2020/2021,15.0,35.75,339.0,90.0,4.0,24.0,287.5,595.0,1694.0
bas-dost_2020/2021,15.0,31.86,120.0,74.0,1.0,16.0,109.2,169.0,573.0
sven-schipplock_2020/2021,15.0,34.07,135.0,26.0,8.0,38.0,92.0,382.0,811.0
carlos-gruezo_2020/2021,15.0,31.53,207.0,11.0,3.0,32.0,251.0,355.0,1372.0
wooyeong-jeong_2020/2021,15.0,34.25,94.0,19.0,9.0,11.0,118.6,377.0,1043.0
adam-szalai_2020/2021,15.0,30.52,115.0,37.0,4.0,16.0,98.2,163.0,734.0
nemanja-radonjic_2020/2021,15.0,35.09,61.0,,21.0,6.0,69.8,211.0,457.0
petar-musa_2020/2021,15.0,32.82,144.0,53.0,3.0,23.0,91.9,207.0,643.0
kevin-kampl_2020/2021,14.0,32.11,242.0,25.0,3.0,45.0,243.0,329.0,1526.0
marcel-halstenberg_2020/2021,14.0,31.99,209.0,54.0,18.0,15.0,197.6,310.0,1065.0
michael-gregoritsch_2020/2021,14.0,32.68,103.0,32.0,6.0,11.0,111.5,280.0,839.0
alfred-finnbogason_2020/2021,14.0,31.65,61.0,17.0,4.0,8.0,73.1,186.0,576.0
roberto-massimo_2020/2021,14.0,35.1,105.0,6.0,9.0,4.0,94.1,358.0,813.0
demarai-gray_2020/2021,14.0,34.0,49.0,,14.0,4.0,51.4,112.0,331.0
dayot-upamecano_2020/2021,13.0,35.43,311.0,97.0,3.0,33.0,271.4,444.0,1334.0
paulo-otavio_2020/2021,13.0,35.52,303.0,34.0,54.0,25.0,219.9,749.0,1695.0
felix-uduokhai_2020/2021,13.0,32.73,328.0,122.0,4.0,23.0,317.1,493.0,1841.0
jan-thielmann_2020/2021,13.0,33.54,98.0,16.0,36.0,13.0,133.8,433.0,1148.0
mijat-gacinovic_2020/2021,13.0,32.85,95.0,10.0,21.0,13.0,119.5,389.0,988.0
borna-sosa_2020/2021,13.0,34.26,175.0,21.0,128.0,14.0,238.1,523.0,1424.0
nassim-boujellab_2020/2021,13.0,31.89,71.0,13.0,3.0,16.0,93.4,185.0,657.0
edimilson-fernandes_2020/2021,13.0,32.6,60.0,7.0,8.0,7.0,109.9,184.0,612.0
klaas-jan-huntelaar_2020/2021,13.0,30.21,55.0,18.0,1.0,12.0,73.6,139.0,531.0
robert-glatzel_2020/2021,13.0,31.22,62.0,23.0,1.0,14.0,70.2,164.0,524.0
corentin-tolisso_2020/2021,12.0,31.15,95.0,19.0,3.0,14.0,101.4,189.0,741.0
benjamin-pavard_2020/2021,12.0,32.78,213.0,55.0,60.0,18.0,239.0,639.0,1740.0
axel-witsel_2020/2021,12.0,30.52,131.0,17.0,,15.0,171.7,188.0,973.0
lukas-klostermann_2020/2021,12.0,35.22,129.0,27.0,6.0,6.0,178.6,346.0,973.0
stefan-ilsanker_2020/2021,12.0,33.96,191.0,43.0,2.0,28.0,192.6,376.0,1115.0
dominick-drexler_2020/2021,12.0,32.23,138.0,13.0,33.0,21.0,149.9,393.0,1140.0
ishak-belfodil_2020/2021,12.0,32.18,51.0,11.0,2.0,10.0,68.8,138.0,383.0
niklas-stark_2020/2021,12.0,33.81,299.0,83.0,4.0,41.0,329.1,566.0,1873.0
erik-thommy_2020/2021,12.0,32.3,39.0,6.0,6.0,4.0,43.9,125.0,370.0
alessandro-schopf_2020/2021,11.0,32.61,125.0,9.0,6.0,10.0,126.0,311.0,958.0
thomas-meunier_2020/2021,11.0,32.34,149.0,23.0,45.0,16.0,20.3,67.0,151.0
jerome-roussillon_2020/2021,11.0,34.92,126.0,13.0,37.0,9.0,152.9,403.0,1097.0
djibril-sow_2020/2021,11.0,33.6,274.0,33.0,6.0,41.0,295.3,462.0,1827.0
robin-knoche_2020/2021,11.0,30.67,284.0,94.0,,33.0,358.5,382.0,1690.0
salih-ozcan_2020/2021,11.0,32.56,188.0,40.0,8.0,28.0,156.5,311.0,979.0
waldemar-anton_2020/2021,11.0,33.58,289.0,80.0,7.0,24.0,325.5,695.0,2168.0
laszlo-benes_2020/2021,11.0,32.08,81.0,12.0,4.0,11.0,108.0,212.0,739.0
kevin-mbabu_2020/2021,11.0,33.53,230.0,37.0,58.0,39.0,184.9,528.0,1387.0
nico-elvedi_2020/2021,10.0,34.18,291.0,115.0,,12.0,285.2,370.0,1188.0
moussa-niakhate_2020/2021,10.0,33.64,287.0,87.0,21.0,48.0,362.1,536.0,1893.0
hee-chan-hwang_2020/2021,10.0,33.25,50.0,8.0,2.0,12.0,60.6,186.0,489.0
joao-victor_2020/2021,10.0,33.78,73.0,5.0,6.0,6.0,82.8,272.0,705.0
steven-zuber_2020/2021,10.0,33.53,95.0,,23.0,13.0,89.5,189.0,622.0
christian-gebauer_2020/2021,10.0,33.96,75.0,8.0,9.0,4.0,112.5,396.0,1008.0
rafael-czichos_2020/2021,10.0,32.26,278.0,91.0,1.0,25.0,230.1,281.0,1089.0
yuya-osako_2020/2021,10.0,30.4,110.0,22.0,7.0,15.0,101.6,194.0,747.0
arne-maier_2020/2021,10.0,33.12,86.0,8.0,9.0,1.0,138.9,279.0,897.0
stefan-posch_2020/2021,10.0,32.39,255.0,66.0,21.0,39.0,263.9,424.0,1488.0
omar-mascarell_2020/2021,10.0,32.1,211.0,34.0,1.0,24.0,234.1,325.0,1425.0
omer-toprak_2020/2021,10.0,33.81,196.0,65.0,,16.0,209.8,264.0,923.0
kevin-stoger_2020/2021,10.0,30.4,68.0,4.0,15.0,13.0,76.5,196.0,642.0
denis-zakaria_2020/2021,10.0,34.62,155.0,18.0,4.0,23.0,171.4,277.0,937.0
max-meyer_2020/2021,10.0,29.66,45.0,1.0,5.0,2.0,50.2,61.0,303.0
ozan-kabak_2020/2021,9.0,33.05,167.0,68.0,,20.0,144.3,211.0,677.0
christoph-kramer_2020/2021,9.0,30.26,237.0,30.0,2.0,31.0,309.6,324.0,1716.0
thorgan-hazard_2020/2021,9.0,32.04,50.0,2.0,12.0,5.0,42.2,120.0,332.0
daniel-brosinski_2020/2021,9.0,32.26,93.0,11.0,45.0,7.0,201.3,451.0,1305.0
jonathan-tah_2020/2021,9.0,33.14,236.0,91.0,3.0,29.0,270.0,442.0,1520.0
david-abraham_2020/2021,9.0,33.36,119.0,36.0,9.0,10.0,159.4,329.0,1025.0
rani-khedira_2020/2021,9.0,30.91,196.0,42.0,6.0,23.0,265.2,412.0,1929.0
christopher-trimmel_2020/2021,9.0,34.07,253.0,38.0,68.0,29.0,307.9,656.0,1877.0
noah-katterbach_2020/2021,9.0,32.82,141.0,27.0,25.0,9.0,125.3,230.0,733.0
kingsley-ehizibue_2020/2021,9.0,34.86,167.0,22.0,30.0,19.0,131.6,361.0,868.0
pavel-kaderabek_2020/2021,9.0,32.53,151.0,53.0,67.0,20.0,196.3,461.0,1319.0
tahith-chong_2020/2021,9.0,33.77,68.0,3.0,8.0,11.0,53.0,133.0,411.0
dedryck-boyata_2020/2021,9.0,32.78,101.0,40.0,,7.0,156.6,175.0,685.0
matija-nastasic_2020/2021,9.0,32.72,87.0,31.0,,15.0,123.9,123.0,484.0
stefan-bell_2020/2021,9.0,30.66,175.0,88.0,1.0,27.0,158.0,184.0,779.0
shkodran-mustafi_2020/2021,9.0,32.22,142.0,71.0,,8.0,111.8,137.0,492.0
florian-kainz_2020/2021,9.0,31.82,47.0,4.0,14.0,4.0,54.2,122.0,365.0
jerome-boateng_2020/2021,8.0,34.39,176.0,56.0,7.0,22.0,260.5,435.0,1247.0
bastian-oczipka_2020/2021,8.0,33.12,174.0,23.0,35.0,13.0,223.5,499.0,1381.0
steven-skrzybski_2020/2021,8.0,33.45,53.0,5.0,9.0,4.0,58.5,178.0,531.0
malick-thiaw_2020/2021,8.0,32.54,175.0,53.0,2.0,25.0,167.8,265.0,937.0
thomas-delaney_2020/2021,8.0,33.01,195.0,42.0,8.0,34.0,176.0,261.0,1034.0
julian-baumgartlinger_2020/2021,8.0,31.91,137.0,19.0,2.0,12.0,149.0,179.0,915.0
bartosz-bialek_2020/2021,8.0,30.95,40.0,12.0,,4.0,38.5,85.0,257.0
timothy-chandler_2020/2021,8.0,32.39,28.0,9.0,22.0,5.0,57.8,160.0,434.0
cebio-soukou_2020/2021,8.0,32.89,44.0,4.0,4.0,8.0,71.1,157.0,492.0
anderson-lucoqui_2020/2021,8.0,34.18,215.0,40.0,15.0,27.0,207.2,337.0,1202.0
reece-oxford_2020/2021,8.0,32.63,169.0,63.0,,12.0,164.4,279.0,931.0
iago_2020/2021,8.0,34.69,145.0,24.0,32.0,10.0,215.4,640.0,1592.0
manuel-mbom_2020/2021,8.0,32.1,128.0,32.0,15.0,30.0,177.4,362.0,1204.0
peter-pekarik_2020/2021,8.0,32.19,119.0,24.0,33.0,11.0,207.6,496.0,1378.0
philipp-lienhart_2020/2021,8.0,32.82,220.0,77.0,,15.0,351.2,468.0,1748.0
can-bozdogan_2020/2021,8.0,30.73,80.0,6.0,5.0,7.0,82.5,139.0,645.0
keita-endo_2020/2021,8.0,32.98,45.0,4.0,4.0,9.0,60.7,199.0,498.0
reinhold-yabo_2020/2021,8.0,33.0,43.0,4.0,4.0,6.0,76.4,175.0,554.0
yannik-keitel_2020/2021,8.0,32.62,86.0,21.0,,12.0,63.1,104.0,368.0
javairo-dilrosun_2020/2021,8.0,32.97,62.0,4.0,7.0,7.0,63.8,157.0,461.0
janik-haberer_2020/2021,8.0,31.51,60.0,11.0,7.0,14.0,68.5,148.0,471.0
masaya-okugawa_2020/2021,8.0,32.95,84.0,11.0,1.0,3.0,128.6,275.0,966.0
lars-bender_2020/2021,7.0,31.91,111.0,18.0,10.0,11.0,121.7,233.0,818.0
wendell_2020/2021,7.0,33.78,203.0,26.0,11.0,28.0,175.6,373.0,1141.0
admir-mehmedi_2020/2021,7.0,32.3,96.0,8.0,13.0,13.0,122.9,309.0,963.0
danny-da-costa_2020/2021,7.0,32.92,134.0,20.0,35.0,7.0,166.3,420.0,1249.0
jeffrey-gouweleeuw_2020/2021,7.0,33.47,296.0,82.0,3.0,27.0,320.6,410.0,1511.0
robert-gumny_2020/2021,7.0,33.74,139.0,18.0,22.0,17.0,167.8,412.0,1049.0
christian-gentner_2020/2021,7.0,30.49,98.0,9.0,10.0,11.0,126.6,243.0,917.0
dennis-geiger_2020/2021,7.0,31.6,60.0,4.0,5.0,14.0,89.9,170.0,629.0
kasim-adams_2020/2021,7.0,32.25,97.0,34.0,1.0,10.0,112.0,152.0,630.0
marco-friedl_2020/2021,7.0,33.18,278.0,45.0,1.0,27.0,321.0,519.0,1639.0
philipp-klement_2020/2021,7.0,29.9,48.0,5.0,3.0,5.0,60.0,97.0,422.0
manuel-gulde_2020/2021,7.0,32.87,171.0,62.0,2.0,14.0,230.4,214.0,1024.0
salif-sane_2020/2021,7.0,31.78,161.0,81.0,1.0,14.0,116.7,168.0,619.0
alexander-hack_2020/2021,7.0,32.09,197.0,73.0,1.0,13.0,162.5,197.0,708.0
santiago-ascacibar_2020/2021,7.0,31.39,107.0,10.0,4.0,9.0,106.5,160.0,659.0
keven-schlotterbeck_2020/2021,7.0,31.62,185.0,69.0,1.0,20.0,190.9,200.0,766.0
pierre-kunde-malong_2020/2021,7.0,33.43,49.0,2.0,6.0,11.0,61.5,96.0,328.0
ajdin-hrustic_2020/2021,7.0,29.94,28.0,4.0,5.0,8.0,41.9,82.0,291.0
anthony-modeste_2020/2021,7.0,29.36,29.0,17.0,,1.0,24.2,44.0,140.0
lucas-hernandez_2020/2021,6.0,33.73,255.0,47.0,33.0,15.0,179.1,465.0,1242.0
oscar-wendt_2020/2021,6.0,32.57,84.0,16.0,17.0,18.0,151.4,372.0,1075.0
levin-oztunali_2020/2021,6.0,34.28,89.0,7.0,19.0,6.0,106.3,231.0,743.0
phillipp-mwene_2020/2021,6.0,33.25,172.0,15.0,58.0,28.0,242.7,652.0,1896.0
tyler-adams_2020/2021,6.0,34.15,197.0,26.0,13.0,26.0,246.4,671.0,2047.0
cedric-brunner_2020/2021,6.0,33.96,295.0,61.0,47.0,33.0,348.5,688.0,2200.0
fabian-kunze_2020/2021,6.0,32.3,187.0,46.0,2.0,35.0,192.9,268.0,1078.0
julian-ryerson_2020/2021,6.0,32.34,132.0,16.0,26.0,11.0,135.7,205.0,872.0
jannes-horn_2020/2021,6.0,33.81,167.0,33.0,39.0,14.0,200.7,379.0,1051.0
jessic-ngankam_2020/2021,6.0,33.14,42.0,6.0,,9.0,38.7,87.0,285.0
christian-gros_2020/2021,6.0,31.65,158.0,26.0,1.0,24.0,183.3,247.0,940.0
dimitrios-limnios_2020/2021,6.0,32.29,42.0,3.0,10.0,6.0,42.9,93.0,296.0
sead-kolasinac_2020/2021,6.0,33.92,131.0,17.0,11.0,17.0,174.0,415.0,1051.0
emmanuel-dennis_2020/2021,6.0,33.45,57.0,7.0,7.0,14.0,59.8,210.0,470.0
georginio-rutter_2020/2021,6.0,33.91,48.0,15.0,4.0,3.0,26.5,76.0,190.0
timo-becker_2020/2021,5.0,33.35,175.0,28.0,16.0,10.0,200.4,426.0,1239.0
felix-passlack_2020/2021,5.0,32.39,47.0,1.0,3.0,4.0,56.5,176.0,470.0
benjamin-henrichs_2020/2021,5.0,33.03,74.0,7.0,10.0,8.0,53.0,115.0,365.0
daley-sinkgraven_2020/2021,5.0,32.78,175.0,10.0,19.0,12.0,228.0,558.0,1619.0
joakim-nilsson_2020/2021,5.0,32.14,219.0,82.0,2.0,12.0,257.2,376.0,1452.0
tobias-strobl_2020/2021,5.0,31.81,193.0,31.0,7.0,18.0,237.4,342.0,1410.0
fredrik-jensen_2020/2021,5.0,32.81,43.0,3.0,4.0,4.0,56.5,158.0,491.0
nick-woltemade_2020/2021,5.0,32.9,27.0,2.0,1.0,3.0,21.5,36.0,134.0
pascal-stenzel_2020/2021,5.0,31.33,112.0,13.0,6.0,18.0,153.5,200.0,917.0
josuha-guilavogui_2020/2021,5.0,31.9,106.0,29.0,1.0,16.0,119.8,200.0,716.0
ryan-sessegnon_2020/2021,5.0,33.17,188.0,19.0,54.0,34.0,180.4,574.0,1401.0
benno-schmitz_2020/2021,5.0,31.36,44.0,6.0,9.0,8.0,50.6,78.0,227.0
ibrahima-konate_2020/2021,5.0,32.02,81.0,33.0,,13.0,64.9,116.0,425.0
marco-john_2020/2021,5.0,32.05,124.0,15.0,23.0,4.0,127.4,343.0,975.0
naouirou-ahamada_2020/2021,5.0,31.24,43.0,1.0,,6.0,32.1,60.0,216.0
alphonso-davies_2020/2021,4.0,35.97,284.0,22.0,25.0,12.0,202.4,650.0,1517.0
joshua-zirkzee_2020/2021,4.0,31.06,7.0,3.0,,2.0,15.3,23.0,65.0
chris-richards_2020/2021,4.0,33.1,118.0,33.0,3.0,7.0,117.9,182.0,625.0
aleksandar-dragovic_2020/2021,4.0,30.31,107.0,33.0,3.0,11.0,135.1,209.0,779.0
charles-aranguiz_2020/2021,4.0,29.4,193.0,18.0,3.0,31.0,229.0,324.0,1729.0
daniel-ginczek_2020/2021,4.0,32.85,40.0,13.0,,2.0,45.9,146.0,369.0
mike-van-der-hoorn_2020/2021,4.0,32.65,113.0,62.0,,12.0,184.6,226.0,990.0
niko-gieselmann_2020/2021,4.0,30.2,54.0,14.0,15.0,4.0,59.7,115.0,377.0
melayro-bogarde_2020/2021,4.0,31.33,36.0,5.0,2.0,4.0,33.7,67.0,222.0
davy-klaassen_2020/2021,4.0,29.87,21.0,1.0,1.0,6.0,39.0,63.0,266.0
felix-agu_2020/2021,4.0,34.0,113.0,17.0,12.0,5.0,97.1,227.0,662.0
jordan-torunarigha_2020/2021,4.0,32.8,88.0,29.0,3.0,15.0,115.1,199.0,543.0
dominique-heintz_2020/2021,4.0,32.06,126.0,38.0,1.0,16.0,169.1,169.0,680.0
lino-tempelmann_2020/2021,4.0,32.89,36.0,14.0,2.0,4.0,37.6,82.0,249.0
omar-alderete_2020/2021,4.0,32.88,149.0,42.0,1.0,22.0,129.7,180.0,702.0
douglas-costa_2020/2021,4.0,32.27,40.0,1.0,13.0,6.0,48.6,112.0,363.0
william_2020/2021,4.0,32.12,70.0,7.0,7.0,5.0,58.4,145.0,449.0
eren-dinkci_2020/2021,4.0,33.52,22.0,3.0,,1.0,17.4,72.0,156.0
steffen-tigges_2020/2021,4.0,30.46,20.0,7.0,1.0,4.0,9.7,28.0,92.0
michel-vlap_2020/2021,4.0,30.92,28.0,5.0,3.0,3.0,58.1,144.0,447.0
blendi-idrizi_2020/2021,4.0,31.26,30.0,3.0,1.0,3.0,31.3,58.0,210.0
reinier_2020/2021,3.0,32.64,33.0,5.0,1.0,3.0,17.2,37.0,136.0
sven-bender_2020/2021,3.0,31.71,121.0,46.0,2.0,11.0,147.1,192.0,753.0
sebastian-rode_2020/2021,3.0,31.19,204.0,24.0,11.0,30.0,220.0,433.0,1672.0
tuta_2020/2021,3.0,32.87,155.0,37.0,6.0,28.0,173.5,268.0,991.0
florian-hubner_2020/2021,3.0,30.11,64.0,29.0,1.0,9.0,56.4,58.0,302.0
sebastian-griesbeck_2020/2021,3.0,33.35,89.0,21.0,2.0,15.0,111.6,216.0,755.0
kevin-akpoguma_2020/2021,3.0,34.65,134.0,30.0,6.0,12.0,144.7,316.0,892.0
milos-veljkovic_2020/2021,3.0,30.28,127.0,41.0,1.0,8.0,215.9,169.0,834.0
marvin-plattenhardt_2020/2021,3.0,33.08,72.0,9.0,37.0,8.0,122.8,249.0,710.0
deyovaisio-zeefuik_2020/2021,3.0,34.96,153.0,48.0,21.0,19.0,110.0,316.0,827.0
daishawn-redan_2020/2021,3.0,32.44,6.0,,3.0,4.0,14.9,41.0,129.0
tolu-arokodare_2020/2021,3.0,31.12,23.0,13.0,,1.0,14.5,34.0,107.0
joan-simun-edmundsson_2020/2021,3.0,30.75,7.0,1.0,1.0,1.0,5.2,17.0,50.0
luca-netz_2020/2021,3.0,33.79,38.0,7.0,3.0,1.0,38.5,77.0,272.0
nico-schulz_2020/2021,3.0,35.24,64.0,9.0,14.0,8.0,28.3,88.0,187.0
bouna-sarr_2020/2021,3.0,32.46,70.0,10.0,11.0,9.0,59.9,162.0,479.0
marc-roca_2020/2021,3.0,28.38,23.0,1.0,1.0,5.0,25.3,25.0,153.0
tim-fosu-mensah_2020/2021,3.0,32.86,60.0,13.0,5.0,5.0,47.4,106.0,303.0
konrad-laimer_2020/2021,3.0,32.55,16.0,3.0,,2.0,9.2,33.0,65.0
paulinho_2020/2021,3.0,30.16,8.0,1.0,,,7.9,19.0,57.0
javi-martinez_2020/2021,2.0,31.96,65.0,27.0,2.0,2.0,57.1,93.0,321.0
vedad-ibisevic_2020/2021,2.0,29.99,14.0,6.0,,3.0,15.7,28.0,82.0
nabil-bentaleb_2020/2021,2.0,30.88,64.0,6.0,1.0,11.0,68.1,102.0,431.0
hamza-mendyl_2020/2021,2.0,33.23,17.0,2.0,,2.0,12.5,43.0,95.0
ahmed-kutucu_2020/2021,2.0,31.45,12.0,3.0,1.0,2.0,14.5,24.0,100.0
tony-jantschke_2020/2021,2.0,30.02,26.0,8.0,,3.0,34.8,50.0,202.0
robin-zentner_2020/2021,2.0,31.24,,,,,162.4,31.0,113.0
luca-kilian_2020/2021,2.0,31.64,41.0,14.0,,4.0,47.7,69.0,238.0
exequiel-palacios_2020/2021,2.0,30.32,89.0,2.0,1.0,7.0,88.3,180.0,702.0
makoto-hasebe_2020/2021,2.0,33.3,212.0,37.0,1.0,22.0,275.4,420.0,1460.0
ragnar-ache_2020/2021,2.0,35.54,21.0,13.0,1.0,5.0,15.2,47.0,114.0
jacob-laursen_2020/2021,2.0,31.63,110.0,9.0,15.0,10.0,132.4,287.0,976.0
joshua-mees_2020/2021,2.0,28.05,2.0,2.0,,,1.4,5.0,14.0
jorge-mere_2020/2021,2.0,33.62,108.0,43.0,1.0,5.0,129.7,198.0,581.0
ermin-bicakcic_2020/2021,2.0,30.51,13.0,6.0,,2.0,15.8,18.0,87.0
mathew-leckie_2020/2021,2.0,32.83,72.0,18.0,8.0,9.0,68.5,181.0,526.0
darko-churlinov_2020/2021,2.0,33.62,28.0,3.0,6.0,3.0,32.5,84.0,275.0
lukas-kubler_2020/2021,2.0,33.94,111.0,29.0,19.0,17.0,108.3,164.0,579.0
changhoon-kwon_2020/2021,2.0,31.7,26.0,2.0,5.0,4.0,32.0,95.0,270.0
atakan-karazor_2020/2021,2.0,31.63,157.0,42.0,,14.0,129.5,171.0,679.0
marton-dardai_2020/2021,2.0,32.25,56.0,10.0,1.0,9.0,97.0,118.0,522.0
mateu-morey_2020/2021,2.0,32.31,65.0,6.0,31.0,11.0,96.6,225.0,623.0
ansgar-knauff_2020/2021,2.0,34.12,20.0,2.0,3.0,3.0,10.7,39.0,95.0
mitchell-weiser_2020/2021,2.0,31.36,24.0,3.0,4.0,2.0,27.9,47.0,180.0
brian-behrendt_2020/2021,2.0,31.05,8.0,3.0,1.0,1.0,2.4,10.0,18.0
akaki-gogia_2020/2021,2.0,30.4,20.0,1.0,,6.0,21.3,55.0,162.0
jeremie-frimpong_2020/2021,2.0,35.53,67.0,3.0,17.0,8.0,53.6,196.0,418.0
josip-stanisic_2020/2021,2.0,31.67,12.0,5.0,1.0,1.0,11.8,40.0,90.0
ralf-fahrmann_2020/2021,1.0,27.04,,,,,124.3,13.0,73.0
benjamin-stambouli_2020/2021,1.0,32.47,251.0,43.0,12.0,18.0,226.7,307.0,1212.0
lazar-samardzic_2020/2021,1.0,31.04,37.0,,1.0,5.0,18.1,30.0,144.0
felix-klaus_2020/2021,1.0,32.02,20.0,4.0,3.0,1.0,43.2,81.0,327.0
tim-siersleben_2020/2021,1.0,27.07,6.0,1.0,,,4.0,2.0,15.0
nils-seufert_2020/2021,1.0,32.25,45.0,3.0,4.0,8.0,43.4,72.0,262.0
raphael-framberger_2020/2021,1.0,34.48,199.0,22.0,41.0,11.0,193.5,564.0,1418.0
mads-pedersen_2020/2021,1.0,34.63,109.0,11.0,16.0,16.0,109.5,282.0,766.0
kevin-vogt_2020/2021,1.0,33.55,136.0,38.0,,22.0,219.3,403.0,1260.0
klauss_2020/2021,1.0,32.11,10.0,2.0,1.0,3.0,5.6,12.0,35.0
hamadi-al-ghaddioui_2020/2021,1.0,30.17,8.0,2.0,,1.0,7.4,17.0,60.0
sava-arangel-cestic_2020/2021,1.0,30.6,88.0,25.0,,12.0,103.6,119.0,445.0
lukasz-piszczek_2020/2021,1.0,33.11,46.0,12.0,4.0,1.0,56.9,119.0,338.0
aaron-martin_2020/2021,1.0,30.23,18.0,,18.0,4.0,32.7,94.0,239.0
eduard-lowen_2020/2021,1.0,29.15,9.0,,3.0,1.0,13.5,25.0,90.0
tin-jedvaj_2020/2021,1.0,32.18,14.0,3.0,2.0,4.0,18.8,41.0,128.0
havard-nordtveit_2020/2021,1.0,31.65,70.0,32.0,,3.0,74.8,115.0,395.0
marin-pongracic_2020/2021,1.0,32.8,66.0,19.0,,12.0,63.7,142.0,383.0
guus-til_2020/2021,1.0,32.95,13.0,2.0,3.0,5.0,18.0,54.0,161.0
kerim-calhanoglu_2020/2021,1.0,31.61,24.0,2.0,5.0,1.0,35.9,100.0,273.0
luca-schuler_2020/2021,1.0,31.44,10.0,3.0,,1.0,5.3,13.0,42.0
dan-axel-zagadou_2020/2021,1.0,32.72,31.0,11.0,,,34.1,39.0,166.0
sami-khedira_2020/2021,1.0,30.69,40.0,5.0,2.0,6.0,53.3,84.0,358.0
jan-moravek_2020/2021,1.0,30.45,31.0,6.0,,9.0,37.7,41.0,257.0
florian-flick_2020/2021,1.0,32.92,30.0,4.0,1.0,4.0,46.6,63.0,270.0
mehmet-can-aydin_2020/2021,1.0,33.39,58.0,16.0,8.0,9.0,57.7,196.0,432.0
christopher-scott_2020/2021,1.0,29.93,6.0,,,,4.7,15.0,33.0
mohamed-sankoh_2020/2021,1.0,29.57,1.0,,,,2.4,10.0,21.0
robert-lewandowski_2019/2020,140.0,34.79,351.0,73.0,19.0,32.0,312.9,636.0,1765.0
timo-werner_2019/2020,123.0,34.97,204.0,12.0,55.0,14.0,333.5,872.0,2095.0
serge-gnabry_2019/2020,100.0,33.2,250.0,10.0,47.0,15.0,260.7,804.0,2103.0
wout-weghorst_2019/2020,88.0,33.12,369.0,137.0,5.0,40.0,346.6,921.0,2628.0
filip-kostic_2019/2020,86.0,34.79,385.0,21.0,209.0,30.0,338.0,962.0,2321.0
florian-niederlechner_2019/2020,82.0,34.07,266.0,48.0,12.0,40.0,350.5,743.0,2238.0
alassane-plea_2019/2020,79.0,32.95,264.0,27.0,32.0,17.0,252.9,519.0,1757.0
milot-rashica_2019/2020,75.0,34.41,264.0,10.0,67.0,27.0,278.9,642.0,1751.0
kevin-volland_2019/2020,72.0,32.63,207.0,39.0,28.0,22.0,253.8,595.0,1680.0
rouwen-hennings_2019/2020,71.0,33.17,203.0,53.0,26.0,23.0,295.4,560.0,1834.0
marcel-sabitzer_2019/2020,70.0,34.48,264.0,33.0,66.0,18.0,320.1,662.0,2015.0
robin-quaison_2019/2020,69.0,33.5,249.0,31.0,7.0,24.0,312.4,735.0,2297.0
maximilian-arnold_2019/2020,65.0,33.05,294.0,24.0,41.0,47.0,365.5,457.0,2219.0
sebastian-andersson_2019/2020,64.0,32.57,503.0,260.0,22.0,54.0,331.1,770.0,2271.0
marco-richter_2019/2020,64.0,32.47,256.0,27.0,31.0,26.0,278.5,701.0,1802.0
robert-skov_2019/2020,63.0,34.05,278.0,20.0,50.0,20.0,304.2,655.0,1793.0
ruben-vargas_2019/2020,62.0,34.42,247.0,26.0,18.0,37.0,297.9,773.0,2011.0
jhon-cordoba_2019/2020,60.0,34.64,325.0,88.0,7.0,50.0,213.9,607.0,1470.0
marcus-thuram_2019/2020,59.0,35.6,406.0,83.0,24.0,47.0,267.8,697.0,1823.0
christoph-baumgartner_2019/2020,59.0,33.8,226.0,46.0,6.0,32.0,201.1,437.0,1461.0
